gene_symbol,mutation_count,pathway_count,drug_count,degree
MAP3K4,479,0.0,0.0,0
MAP3K5,323,0.0,6.0,6
MAP3K6,552,0.0,0.0,0
MAP3K7,806,0.0,0.0,0
MAP3K7;BACH2,1,0.0,0.0,0
MAP3K7CL,74,0.0,0.0,0
MAP3K8,557,29.0,5.0,34
MAP3K8;MTPAP,1,0.0,0.0,0
MAP3K9,360,0.0,7.0,7
MAP3K9;PCNX1,1,0.0,0.0,0
MAP4,517,0.0,0.0,0
MAP4K1,204,0.0,0.0,0
MAP4K2,314,0.0,26.0,26
MAP4K2;MEN1,5,0.0,0.0,0
MAP4K3,287,0.0,0.0,0
MAP4K3;TMEM178A,1,0.0,0.0,0
MAP4K4,588,0.0,37.0,37
MAP4K5,286,0.0,32.0,32
MAP6,186,0.0,0.0,0
MAP6D1,98,0.0,0.0,0
MAP7,343,0.0,0.0,0
MAP7D1,350,0.0,0.0,0
MAP7D2,375,0.0,0.0,0
MAP7D2;EIF1AX;RPS6KA3,1,0.0,0.0,0
MAP7D3,508,0.0,0.0,0
MAP9,202,0.0,0.0,0
MAPDA,56,7.0,0.0,7
MAPK1,156,0.0,175.0,175
MAPK10,108,0.0,38.0,38
MAPK10;PTPN13,1,0.0,0.0,0
MAPK10;PTPN13;SLC10A6,1,0.0,0.0,0
MAPK11,88,0.0,22.0,22
MAPK12,164,0.0,27.0,27
MAPK13,138,0.0,27.0,27
MAPK14,100,82.0,92.0,174
MAPK15,292,0.0,0.0,0
MAPK1IP1L,94,0.0,0.0,0
MAPK1;PPIL2;PPM1F;PPM1F-AS1;TOP3B;VPREB1;YPEL1,1,0.0,0.0,0
MAPK1;PPIL2;YPEL1,1,0.0,0.0,0
MAPK1;PPM1F;PPM1F-AS1;TOP3B,1,0.0,0.0,0
MAPK1;PPM1F;PPM1F-AS1;TOP3B;YPEL1,1,0.0,0.0,0
MAPK3,118,0.0,53.0,53
MAPK4,197,0.0,1.0,1
MAPK6,166,0.0,1.0,1
MAPK6;BCL2L10;GNB5;MYO5C;LEO1;TMOD3,1,0.0,0.0,0
MAPK7,256,0.0,2.0,2
MAPK8,78,0.0,51.0,51
MAPK8IP1,294,0.0,0.0,0
MAPK8IP2,100,0.0,0.0,0
MAPK8IP2;SHANK3;ACR;ARSA,1,0.0,0.0,0
MAPK8IP3,1182,0.0,0.0,0
MAPK9,94,0.0,32.0,32
MAPK9;GFPT2,1,0.0,0.0,0
MAPK9;GFPT2;RASGEF1C,1,0.0,0.0,0
MAPKAP1,138,0.0,3.0,3
MAPKAP1;PBX3,1,0.0,0.0,0
MAPKAPK2,116,0.0,6.0,6
MAPKAPK3,643,0.0,1.0,1
MAPKAPK5,174,0.0,2.0,2
MAPKAPK5;ACAD10;ALDH2,1,0.0,0.0,0
MAPKAPK5-AS1,2,0.0,0.0,0
MAPKBP1,1101,0.0,0.0,0
MAPRE1,44,32.0,0.0,32
MAPRE2,142,0.0,0.0,0
MAPRE2;DTNA,1,0.0,0.0,0
MAPRE3,44,5.0,0.0,5
MAPT,1179,0.0,439.0,439
MAPT-AS1,2,0.0,0.0,0
MAPT;KANSL1;STH;SPPL2C;CRHR1,1,0.0,0.0,0
MARCHF1,99,0.0,0.0,0
MARCHF10,292,0.0,0.0,0
MARCHF10;MRC2,1,0.0,0.0,0
MARCHF10;MRC2;TANC2,1,0.0,0.0,0
MARCHF11,152,0.0,0.0,0
MARCHF1;NAF1;NPY1R;NPY5R;TKTL2;TMA16,2,0.0,0.0,0
MARCHF1;TMEM192;TRIM60;TRIM61;ANP32C;FAM218A;KLHL2,1,0.0,0.0,0
MARCHF2,116,0.0,0.0,0
MARCHF3,74,0.0,0.0,0
MARCHF4,120,0.0,0.0,0
MARCHF4;MREG;PECR;TMEM169;XRCC5,2,0.0,0.0,0
MARCHF5,52,0.0,0.0,0
MARCHF6,281,6.0,0.0,6
MARCHF7,230,0.0,0.0,0
MARCHF8,6,0.0,4.0,4
MARCHF8;WASHC2C;ZFAND4,1,0.0,0.0,0
MARCHF9,140,0.0,0.0,0
MARCKS,203,0.0,1.0,1
MARCKSL1,70,0.0,6.0,6
MARCO,183,0.0,0.0,0
MARCOL,2,0.0,0.0,0
MARF1,546,0.0,0.0,0
MARF1;ABCC1;ABCC6;BMERB1;CEP20;MPV17L;MYH11;NDE1;NOMO3,1,0.0,0.0,0
MARF1;MPV17L;ABCC1;ABCC6;BMERB1;CEP20;MYH11;NDE1;NOMO3,1,0.0,0.0,0
MARK1,199,0.0,1.0,1
MARK1;MTARC1;MTARC2;C1orf115,1,0.0,0.0,0
MARK2,328,0.0,21.0,21
MARK3,234,0.0,21.0,21
MARK4,238,0.0,6.0,6
MARS1,1907,0.0,0.0,0
MARS2,625,0.0,0.0,0
MARVELD1,58,0.0,0.0,0
MARVELD1;SFRP5;ZFYVE27,1,0.0,0.0,0
MARVELD2,515,0.0,0.0,0
MARVELD3,110,0.0,0.0,0
MAS1,108,0.0,3.0,3
MAS1L,118,0.0,0.0,0
MASP1,810,0.0,0.0,0
MASP1;RPL39L;RTP1;RTP4,1,0.0,0.0,0
MASP2,424,14.0,1.0,15
MASP2;TARDBP,6,0.0,0.0,0
MAST1,1443,0.0,0.0,0
MAST2,610,0.0,0.0,0
MAST2;PIK3R3,1,0.0,0.0,0
MAST2;PIK3R3;POMGNT1;TSPAN1,1,0.0,0.0,0
MAST3,646,0.0,0.0,0
MAST4,815,0.0,0.0,0
MASTL,466,0.0,0.0,0
MASTL;MKX;MPP7;ODAD2;YME1L1;ACBD5;RAB18;ANKRD26;PTCHD3,1,0.0,0.0,0
MAT1A,842,0.0,1.0,1
MAT2A,660,0.0,1.0,1
MAT2B,108,8.0,0.0,8
MATCAP1,162,0.0,0.0,0
MATCAP2,106,0.0,0.0,0
MATK,158,0.0,7.0,7
MATK;ZFR2,2,0.0,0.0,0
MATN1,180,0.0,0.0,0
MATN1-AS1,4,0.0,0.0,0
MATN2,312,0.0,0.0,0
MATN3,766,0.0,0.0,0
MATN3;TTC32;WDR35,1,0.0,0.0,0
MATN3;WDR35,1,0.0,0.0,0
MATN3;WDR35-DT,2,0.0,0.0,0
MATN4,226,0.0,0.0,0
MATN4;RBPJL,1,0.0,0.0,0
MATR3,1413,0.0,0.0,0
MAU2,150,5.0,0.0,5
MAVS,186,0.0,0.0,0
MAVS;MIR103A2;PANK2,2,0.0,0.0,0
MAVS;MIR103A2;PANK2;RNF24,1,0.0,0.0,0
MAX,1285,0.0,0.0,0
MAZ,252,0.0,1.0,1
MAZ;PAGR1;PRRT2;MVP-DT,2,0.0,0.0,0
MAZ;PRRT2,3,0.0,0.0,0
MB,50,0.0,0.0,0
MB21D2,124,0.0,0.0,0
MB21D2;FGF12,2,0.0,0.0,0
MBD1,212,0.0,0.0,0
MBD2,128,0.0,0.0,0
MBD3,18,0.0,0.0,0
MBD3L1,64,0.0,0.0,0
MBD3L2,2,5.0,0.0,5
MBD3L3,2,0.0,0.0,0
MBD4,2686,0.0,1.0,1
MBD5,3661,0.0,0.0,0
MBD5;ORC4,21,0.0,0.0,0
MBD6,414,4.0,0.0,4
MBIP,96,0.0,0.0,0
MBIP;PTCSC3,1,0.0,0.0,0
MBL2,255,0.0,1.0,1
MBL2;MTRNR2L5;PCDH15,1,0.0,0.0,0
MBL2;PCDH15,1,0.0,0.0,0
MBLAC1,74,0.0,0.0,0
MBLAC2,92,0.0,0.0,0
MBNL1,126,0.0,12.0,12
MBNL1-AS1,2,0.0,0.0,0
MBNL1;P2RY1,1,0.0,0.0,0
MBNL2,72,0.0,0.0,0
MBNL3,198,0.0,0.0,0
MBOAT1,181,6.0,0.0,6
MBOAT2,146,6.0,0.0,6
MBOAT4,112,0.0,0.0,0
MBOAT7,426,0.0,0.0,0
MBOAT7;TSEN34,2,0.0,0.0,0
MBP,111,0.0,7.0,7
MBP;GALR1,1,0.0,0.0,0
MBTD1,108,0.0,0.0,0
MBTPS1,1223,0.0,0.0,0
MBTPS1;SLC38A8,2,0.0,0.0,0
MBTPS2,718,0.0,0.0,0
MBTPS2;PHEX;SMPX;SMS;YY2,2,0.0,0.0,0
MC1R,1643,0.0,7.0,7
MC1R;TCF25;TUBB3,1,0.0,0.0,0
MC1R;TUBB3,2,0.0,0.0,0
MC2R,379,0.0,8.0,8
MC2R;MC5R;ZNF519,1,0.0,0.0,0
MC3R,268,0.0,1.0,1
MC4R,570,0.0,20.0,20
MC5R,112,0.0,0.0,0
MCAM,264,0.0,1.0,1
MCAT,142,4.0,0.0,4
MCC,452,0.0,0.0,0
MCCC1,2017,0.0,0.0,0
MCCC2,1854,0.0,0.0,0
MCCD1,40,0.0,0.0,0
MCC;TSSK1B;YTHDC2,1,0.0,0.0,0
MCEE,281,0.0,0.0,0
MCEMP1,42,3.0,0.0,3
MCF2,364,0.0,0.0,0
MCF2;ATP11C;CXorf66;F9,1,0.0,0.0,0
MCF2;F9;ATP11C,1,0.0,0.0,0
MCF2L,438,17.0,0.0,17
MCF2L2,350,0.0,0.0,0
MCF2L2;B3GNT5;LAMP3,1,0.0,0.0,0
MCFD2,348,0.0,0.0,0
MCFD2;TTC7A,4,0.0,0.0,0
MCHR1,198,13.0,7.0,20
MCHR1;MRTFA,1,0.0,0.0,0
MCHR2,94,0.0,1.0,1
MCIDAS,479,0.0,0.0,0
MCL1,84,0.0,0.0,0
MCM10,376,0.0,0.0,0
MCM2,801,0.0,0.0,0
MCM3,310,0.0,0.0,0
MCM3AP,3348,0.0,0.0,0
MCM3AP-AS1,6,0.0,0.0,0
MCM3AP;DIP2A;C21orf58;YBEY;PCNT,1,0.0,0.0,0
MCM3AP;MCM3AP-AS1,2,0.0,0.0,0
MCM3AP;YBEY,2,0.0,0.0,0
MCM4,1499,0.0,0.0,0
MCM4;PRKDC,2,0.0,0.0,0
MCM5,968,0.0,0.0,0
MCM6,332,0.0,0.0,0
MCM7,382,0.0,0.0,0
MCM8,351,0.0,1.0,1
MCM9,442,0.0,0.0,0
MCM9;SLC35F1;CEP85L;PLN,1,0.0,0.0,0
MCMBP,204,0.0,0.0,0
MCMDC2,164,0.0,0.0,0
MCOLN1,1990,0.0,0.0,0
MCOLN2,204,4.0,6.0,10
MCOLN3,150,0.0,16.0,16
MCPH1,2492,0.0,1.0,1
MCPH1;ANGPT2,2,0.0,0.0,0
MCPH1-DT,12,0.0,0.0,0
MCRIP1,16,9.0,0.0,9
MCRIP2,16,0.0,0.0,0
MCRS1,111,15.0,0.0,15
MCTP1,279,0.0,0.0,0
MCTP2,497,0.0,0.0,0
MCTS1,118,0.0,0.0,0
MCU,88,0.0,0.0,0
MCUB,30,0.0,0.0,0
MCU;OIT3;P4HA1;PLA2G12B,1,0.0,0.0,0
MCUR1,134,0.0,0.0,0
MDC1,568,0.0,0.0,0
MDFI,94,0.0,0.0,0
MDFIC,180,0.0,0.0,0
MDGA1,296,3.0,0.0,3
MDGA2,118,3.0,3.0,6
MDGA2;RPL10L,1,0.0,0.0,0
MDH1,116,0.0,0.0,0
MDH1B,176,0.0,0.0,0
MDH2,1482,0.0,4.0,4
MDH2;POR;STYXL1;TMEM120A,1,0.0,0.0,0
MDK,40,0.0,1.0,1
MDK;CHRM4;CREB3L1;AMBRA1;DGKZ;PHF21A,1,0.0,0.0,0
MDM1,232,0.0,0.0,0
MDM2,411,0.0,40.0,40
MDM4,156,0.0,6.0,6
MDN1,1914,0.0,0.0,0
MDN1;ANKRD6;LYRM2,1,0.0,0.0,0
MDP1,40,0.0,0.0,0
MDS2,6,0.0,0.0,0
ME1,152,0.0,0.0,0
ME1;PGM3;RWDD2A,2,0.0,0.0,0
ME1;PRSS35;SNAP91,1,0.0,0.0,0
ME2,210,0.0,0.0,0
ME3,164,3.0,6.0,9
MEA1,84,0.0,0.0,0
MEA1;PPP2R5D,2,0.0,0.0,0
MEAF6,66,0.0,0.0,0
MEAK7,352,0.0,0.0,0
MECOM,3485,11.0,2.0,13
MECP2,4283,0.0,4.0,4
MECP2;IRAK1,1,0.0,0.0,0
MECP2;OPN1LW,4,0.0,0.0,0
MECR,710,0.0,0.0,0
MECR;EPB41;PTPRU;SRSF4;TMEM200B,1,0.0,0.0,0
MECR;PTPRU;SRSF4,1,0.0,0.0,0
MED1,358,0.0,0.0,0
MED10,52,0.0,0.0,0
MED10;NSUN2;SRD5A1;UBE2QL1,1,0.0,0.0,0
MED11,46,0.0,0.0,0
MED12,5098,0.0,0.0,0
MED12L,1124,0.0,1.0,1
MED12L;GPR87;GPR171;P2RY13;P2RY14;P2RY12,1,0.0,0.0,0
MED12L;P2RY12,2,0.0,0.0,0
MED12L;P2RY13,2,0.0,0.0,0
MED13,1406,0.0,0.0,0
MED13L,3523,12.0,0.0,12
MED14,520,0.0,0.0,0
MED15,237,0.0,0.0,0
MED16,287,20.0,0.0,20
MED17,1451,0.0,0.0,0
MED17;VSTM5,1,0.0,0.0,0
MED18,66,0.0,0.0,0
MED19,62,12.0,1.0,13
MED20,94,0.0,0.0,0
MED21,32,0.0,0.0,0
MED22,78,0.0,0.0,0
MED23,567,0.0,0.0,0
MED24,312,0.0,0.0,0
MED25,1675,0.0,0.0,0
MED26,244,0.0,0.0,0
MED26;SLC35E1,2,0.0,0.0,0
MED27,128,0.0,0.0,0
MED27;POMT1;PRRC2B;RAPGEF1;UCK1,1,0.0,0.0,0
MED27;SETX;NTNG2,1,0.0,0.0,0
MED28,98,0.0,0.0,0
MED29,79,0.0,0.0,0
MED29;PAF1;PLEKHG2;RPS16;SUPT5H;ZFP36,1,0.0,0.0,0
MED30,54,0.0,0.0,0
MED31,44,0.0,0.0,0
MED4,100,20.0,0.0,20
MED4-AS1,6,0.0,0.0,0
MED6,70,20.0,0.0,20
MED7,46,0.0,0.0,0
MED8,74,15.0,0.0,15
MED9,46,0.0,0.0,0
MEDAG,120,0.0,0.0,0
MEF2A,152,0.0,0.0,0
MEF2A;TTC23;LRRC28,1,0.0,0.0,0
MEF2B,16,2.0,0.0,2
MEF2C,1258,0.0,0.0,0
MEF2C;MEF2C-AS1,2,0.0,0.0,0
MEF2C;MEF2C-AS2,2,0.0,0.0,0
MEF2D,100,0.0,0.0,0
MEFV,2770,0.0,0.0,0
MEFV;MTRNR2L4;OR2C1;TIGD7;ZNF174;ZNF200;ZNF263;ZNF75A;ZSCAN32,1,0.0,0.0,0
MEFV;OR1F1;TIGD7;ZNF200;ZNF263;ZNF75A,1,0.0,0.0,0
MEFV;TIGD7;ZNF200;ZNF263,1,0.0,0.0,0
MEFV;TIGD7;ZNF200;ZNF263;ZNF75A,1,0.0,0.0,0
MEG3,128,0.0,0.0,0
MEG8,8,0.0,0.0,0
MEG9,4,0.0,0.0,0
MEGF10,2324,0.0,0.0,0
MEGF10;PRRC1,2,0.0,0.0,0
MEGF11,400,0.0,1.0,1
MEGF6,784,0.0,1.0,1
MEGF8,2527,0.0,0.0,0
MEGF9,216,0.0,0.0,0
MEI1,484,0.0,0.0,0
MEI1;SNU13;XRCC6,1,0.0,0.0,0
MEIG1,42,0.0,0.0,0
MEIG1;DCLRE1C,1,0.0,0.0,0
MEIKIN,16,0.0,0.0,0
MEIOB,202,0.0,0.0,0
MEIOC,20,0.0,0.0,0
MEIOSIN,6,0.0,0.0,0
MEIS1,102,0.0,0.0,0
MEIS1-AS3,4,0.0,0.0,0
MEIS1;ETAA1;LINC01873;SPRED2,1,0.0,0.0,0
MEIS2,474,0.0,0.0,0
MEIS3,194,0.0,0.0,0
MELK,247,0.0,20.0,20
MELK;PAX5;RNF38,2,0.0,0.0,0
MELK;PAX5;ZCCHC7,1,0.0,0.0,0
MELTF,88,0.0,0.0,0
MELTF-AS1,8,0.0,0.0,0
MEMO1,70,0.0,0.0,0
MEN1,6243,0.0,33.0,33
MEOX1,265,0.0,0.0,0
MEOX2,104,0.0,0.0,0
MEOX2;AGMO;CRPPA,1,0.0,0.0,0
MEP1A,248,0.0,0.0,0
MEP1B,190,0.0,0.0,0
MEPCE,254,0.0,0.0,0
MEPE,218,0.0,0.0,0
MERTK,1835,7.0,5.0,12
MERTK;ANAPC1,1,0.0,0.0,0
MERTK;MKS1,1,0.0,0.0,0
MERTK;TMEM87B,7,0.0,0.0,0
MERTK;TMEM87B;FBLN7;ANAPC1,1,0.0,0.0,0
MERTK;TMEM87B;ZC3H6;ANAPC1;BCL2L11;BUB1;ACOXL;FBLN7;ZC3H8,1,0.0,0.0,0
MESD,220,0.0,0.0,0
MESP1,317,0.0,0.0,0
MESP2,1157,4.0,0.0,4
MEST,104,0.0,0.0,0
MET,9731,0.0,100.0,100
METAP1,100,4.0,1.0,5
METAP1D,160,0.0,1.0,1
METAP2,112,4.0,8.0,12
METAP2;NTN4;USP44,1,0.0,0.0,0
MET;RBPMS,1,0.0,0.0,0
METRN,184,0.0,0.0,0
METRNL,146,0.0,0.0,0
METRNL;QTGAL;TBCD,1,0.0,0.0,0
MET;ST7;RNU2-1;CAPZA2;ST7-OT4,1,0.0,0.0,0
METTL1,128,0.0,1.0,1
METTL13,290,0.0,0.0,0
METTL14,76,0.0,0.0,0
METTL15,139,0.0,0.0,0
METTL16,123,0.0,0.0,0
METTL16;MNT;PAFAH1B1;SGSM2,1,0.0,0.0,0
METTL16;MNT;SGSM2;SMG6;SRR;TSR1,1,0.0,0.0,0
METTL16;PAFAH1B1,1,0.0,0.0,0
METTL17,188,0.0,0.0,0
METTL18,100,0.0,0.0,0
METTL21A,60,3.0,2.0,5
METTL21C,96,0.0,0.0,0
METTL22,262,0.0,0.0,0
METTL22;ABAT,1,0.0,0.0,0
METTL23,164,4.0,0.0,4
METTL24,148,0.0,0.0,0
METTL25,232,0.0,0.0,0
METTL25B,200,0.0,0.0,0
METTL25;PPFIA2;CCDC59,1,0.0,0.0,0
METTL26,36,0.0,0.0,0
METTL27,98,0.0,0.0,0
METTL2A,134,0.0,0.0,0
METTL2B,126,0.0,0.0,0
METTL2B;HILPDA;GARIN1A,1,0.0,0.0,0
METTL3,104,0.0,0.0,0
METTL3;RAB2B;SALL2;TOX4,1,0.0,0.0,0
METTL4,145,0.0,0.0,0
METTL4;NDC80,1,0.0,0.0,0
METTL4;NDC80;SMCHD1,1,0.0,0.0,0
METTL5,140,0.0,0.0,0
METTL6,116,0.0,0.0,0
METTL8,150,0.0,0.0,0
METTL8;DCAF17,1,0.0,0.0,0
METTL9,64,0.0,0.0,0
METTL9;IGSF6;OTOA,1,0.0,0.0,0
MEX3A,130,0.0,0.0,0
MEX3B,192,0.0,0.0,0
MEX3C,16,0.0,0.0,0
MEX3D,316,0.0,0.0,0
MFAP1,66,0.0,1.0,1
MFAP2,80,0.0,0.0,0
MFAP3,116,0.0,0.0,0
MFAP3L,104,0.0,0.0,0
MFAP4,86,0.0,0.0,0
MFAP5,660,0.0,0.0,0
MFF,445,0.0,0.0,0
MFF-DT,2,0.0,0.0,0
MFF-DT;COL4A3,6,0.0,0.0,0
MFGE8,188,0.0,2.0,2
MFHAS1,475,0.0,0.0,0
MFN1,220,0.0,0.0,0
MFN2,2886,0.0,0.0,0
MFN2;MIIP;TNFRSF1B;TNFRSF8;VPS13D,1,0.0,0.0,0
MFNG,130,0.0,0.0,0
MFRP,1262,0.0,0.0,0
MFRP;C1QTNF5,24,0.0,0.0,0
MFSD1,234,0.0,0.0,0
MFSD10,138,0.0,0.0,0
MFSD11,184,0.0,0.0,0
MFSD11;SRSF2,2,0.0,0.0,0
MFSD12,62,0.0,0.0,0
MFSD13A,6,0.0,0.0,0
MFSD14A,6,0.0,0.0,0
MFSD14B,4,0.0,0.0,0
MFSD14C,2,0.0,0.0,0
MFSD1;RARRES1,1,0.0,0.0,0
MFSD2A,446,0.0,0.0,0
MFSD2B,151,0.0,0.0,0
MFSD3,108,0.0,0.0,0
MFSD4A,10,0.0,0.0,0
MFSD4B,14,0.0,0.0,0
MFSD4B;REV3L;SLC16A10,1,0.0,0.0,0
MFSD4B;SLC16A10;REV3L,1,0.0,0.0,0
MFSD5,88,0.0,0.0,0
MFSD6,226,0.0,0.0,0
MFSD6L,222,0.0,0.0,0
MFSD8,2080,0.0,0.0,0
MFSD8;PLK4,1,0.0,0.0,0
MFSD9,144,0.0,0.0,0
MGA,194,4.0,0.0,4
MGAM,686,0.0,11.0,11
MGAM2,4,0.0,2.0,2
MGA;NUTM1,1,0.0,0.0,0
MGARP,66,0.0,0.0,0
MGARP;NAA15;NDUFC1,1,0.0,0.0,0
MGAT1,183,0.0,0.0,0
MGAT2,344,0.0,0.0,0
MGAT3,138,0.0,0.0,0
MGAT4A,160,16.0,4.0,20
MGAT4B,244,14.0,0.0,14
MGAT4C,99,14.0,0.0,14
MGAT4C;MIR3059,2,0.0,0.0,0
MGAT4C;NTS;RASSF9,2,0.0,0.0,0
MGAT4D,4,0.0,0.0,0
MGAT5,150,0.0,0.0,0
MGAT5B,282,5.0,0.0,5
MGAT5;NCKAP5,1,0.0,0.0,0
MGAT5;TMEM163,2,0.0,0.0,0
MGAT5;TMEM163;ACMSD,1,0.0,0.0,0
MGC16275,4,0.0,0.0,0
MGC4859,2,0.0,0.0,0
MGLL,96,21.0,6.0,27
MGME1,404,0.0,0.0,0
MGMT,109,0.0,33.0,33
MGP,270,0.0,0.0,0
MGRN1,332,4.0,0.0,4
MGST1,79,0.0,0.0,0
MGST1;SLC15A5,1,0.0,0.0,0
MGST1;SLC15A5;DERA,1,0.0,0.0,0
MGST2,66,0.0,0.0,0
MGST3,103,0.0,0.0,0
MHRT;LOC114827851;LOC126861897;MIR208B;MYH6;MYH7,2,0.0,0.0,0
MHRT;MIR208B;LOC126861897;MYH7,2,0.0,0.0,0
MIA,40,0.0,3.0,3
MIA2,579,0.0,0.0,0
MIA3,664,0.0,0.0,0
MIAT,41,0.0,0.0,0
MIAT;MIATNB,2,0.0,0.0,0
MIAT;MN1;PITPNB;TTC28,1,0.0,0.0,0
MIB1,1350,0.0,0.0,0
MIB2,615,30.0,0.0,30
MICA,134,3.0,2.0,5
MICAL1,2614,0.0,0.0,0
MICAL1;PPIL6;SMPD2;AK9;FIG4;ZBTB24,1,0.0,0.0,0
MICAL1;PPIL6;SMPD2;ZBTB24,1,0.0,0.0,0
MICAL1;ZBTB24,1,0.0,0.0,0
MICAL2,711,0.0,0.0,0
MICAL2;MICALCL,2,0.0,0.0,0
MICAL3,791,0.0,0.0,0
MICAL3;PEX26;TUBA8;USP18,2,0.0,0.0,0
MICALL1,364,0.0,0.0,0
MICALL2,644,0.0,0.0,0
MICB,136,0.0,3.0,3
MICOS10,52,0.0,0.0,0
MICOS10-NBL1,26,0.0,0.0,0
MICOS13,74,3.0,0.0,3
MICU1,705,3.0,2.0,5
MICU2,156,5.0,0.0,5
MICU3,249,3.0,0.0,3
MID1,1191,0.0,0.0,0
MID1IP1,50,0.0,0.0,0
MID1IP1;OTC;RPGR;SRPX;TSPAN7,1,0.0,0.0,0
MID1IP1;OTC;RPGR;TSPAN7,1,0.0,0.0,0
MID1IP1;TSPAN7,1,0.0,0.0,0
MID2,426,0.0,0.0,0
MID2;TEX13B,1,0.0,0.0,0
MIDEAS,368,0.0,0.0,0
MIDN,268,0.0,0.0,0
MIEF1,164,0.0,0.0,0
MIEF2,256,0.0,1.0,1
MIEN1,38,0.0,0.0,0
MIER1,158,0.0,0.0,0
MIER2,121,0.0,0.0,0
MIER2;PLPP2;THEG,1,0.0,0.0,0
MIER3,104,0.0,0.0,0
MIF,66,0.0,6.0,6
MIF4GD,94,0.0,0.0,0
MIF-AS1,2,0.0,0.0,0
MIF;DERL3;SLC2A11;SMARCB1,1,0.0,0.0,0
MIGA1,46,0.0,0.0,0
MIGA1;NEXN;PTGFR;IFI44;GIPC2;FUBP1;DNAJB4;IFI44L,1,0.0,0.0,0
MIGA2,54,0.0,0.0,0
MIIP,218,0.0,0.0,0
MILIP,2,0.0,0.0,0
MILR1;POLG2,2,0.0,0.0,0
MIMS1,6,0.0,0.0,0
MIMS2,2,0.0,0.0,0
MINAR1,359,0.0,0.0,0
MINAR1;MTHFS;ST20-MTHFS;ST20;ZFAND6;BCL2A1,1,0.0,0.0,0
MINAR2,18,0.0,0.0,0
MINDY1,200,0.0,0.0,0
MINDY2,212,0.0,0.0,0
MINDY3,163,0.0,0.0,0
MINDY4,296,0.0,0.0,0
MINK1,422,0.0,27.0,27
MINPP1,220,0.0,0.0,0
MINPP1;PAPSS2,1,0.0,0.0,0
MIOS,264,0.0,0.0,0
MIOS;RPA3,1,0.0,0.0,0
MIOX,140,0.0,0.0,0
MIP,238,0.0,0.0,0
MIPEP,681,0.0,0.0,0
MIPEP;PCOTH;SACS;SGCG;TNFRSF19,1,0.0,0.0,0
MIPEP;SACS;SGCG;TNFRSF19,1,0.0,0.0,0
MIPOL1,190,0.0,0.0,0
MIPOL1;PAX9;SLC25A21,1,0.0,0.0,0
MIPOL1;SLC25A21,6,0.0,0.0,0
MIR100HG,2,0.0,0.0,0
MIR101-1;AK4;JAK1,1,0.0,0.0,0
MIR103A1;PANK3;RARS1;SLIT3;TENM2;WWC1,2,0.0,0.0,0
MIR103A1;PANK3;RARS1;TENM2;WWC1,1,0.0,0.0,0
MIR103A2;MIR103B2;PANK2,2,0.0,0.0,0
MIR103A2;PANK2,2,0.0,0.0,0
MIR105-2;GABRA3;MIR105-1,1,0.0,0.0,0
MIR1225;NHERF2;NTHL1;PKD1;TSC2,1,0.0,0.0,0
MIR1225;NTHL1;PKD1;TSC2,1,0.0,0.0,0
MIR1225;PKD1,2,0.0,0.0,0
MIR1225;PKD1;PKD1-AS1,2,0.0,0.0,0
MIR1225;PKD1;PKD1-AS1;TSC2,10,0.0,0.0,0
MIR1225;PKD1;TSC2,7,0.0,0.0,0
MIR122;NEDD4L,1,0.0,0.0,0
MIR124-1;MSRA;PRSS51;PRSS55;RP1L1;TNKS,1,0.0,0.0,0
MIR124-1;MSRA;PRSS51;PRSS55;TNKS,1,0.0,0.0,0
MIR124-1;MSRA;TNKS,2,0.0,0.0,0
MIR124-1;TNKS,3,0.0,0.0,0
MIR1302-10;MIR6859-3,2,0.0,0.0,0
MIR139;PDE2A,1,0.0,0.0,0
MIR140,2,0.0,0.0,0
MIR140;WWP2,1,0.0,0.0,0
MIR145,3,0.0,0.0,0
MIR155HG,2,0.0,0.0,0
MIR155;MRPL39;NCAM2,1,0.0,0.0,0
MIR17HG,56,0.0,0.0,0
MIR181A1;ATP6V1G3;MIR181B1;NEK7;PTPRC,1,0.0,0.0,0
MIR181A1HG,12,0.0,0.0,0
MIR183,2,0.0,0.0,0
MIR183;MIR96,2,0.0,0.0,0
MIR184,22,0.0,0.0,0
MIR18A;GPC5;MIR17;MIR17HG;MIR19A;MIR19B1;MIR20A;MIR92A1,1,0.0,0.0,0
MIR1915HG,66,0.0,0.0,0
MIR193A,1,0.0,0.0,0
MIR204,35,0.0,0.0,0
MIR204;TRPM3,2,0.0,0.0,0
MIR2052HG,2,0.0,0.0,0
MIR205HG,1,0.0,0.0,0
MIR208A;MIR208B;MYH6;MYH7,1,0.0,0.0,0
MIR208A;MYH6;MYH7,2,0.0,0.0,0
MIR208B;MIR208A;MYH6;MYH7,1,0.0,0.0,0
MIR208B;MYH6;MYH7,4,0.0,0.0,0
MIR208B;MYH7,1,0.0,0.0,0
MIR210HG,2,0.0,0.0,0
MIR211;CHRNA7;FAN1;KLF13;MTMR10;OTUD7A;TRPM1,1,0.0,0.0,0
MIR211;MTMR10;FAN1;TRPM1,1,0.0,0.0,0
MIR211;TRPM1,6,0.0,0.0,0
MIR217;CCDC85A;EFEMP1;MIR216A,1,0.0,0.0,0
MIR22HG,2,0.0,0.0,0
MIR23B;AOPEP;FANCC;MIR24-1;MIR27B,1,0.0,0.0,0
